model,pipeline_variant,cross_encoder_model,query_id,query,relevant_input,relevant_resolved,relevant_count,predicted_top1,predicted_top1_score,expected_rank,top1_correct,hit@1,hit@10,hit@20,hit@30,hit@50,mrr@10,ndcg@10,map@10,recall@10,top10_materials,top10_scores
BAAI/bge-m3,baseline,-,261,IfcReinforcingBar Stahl B500B,Armierungsstahl,Armierungsstahl,1,Armierungsstahl,0.521453,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Armierungsstahl | Baugrubensicherung Schlitzwand 400 | Stahlblech verzinkt | Betonfertigteil hochfest | Baugrubensicherung Schlitzwand 800 | Tiefgründung Ortbetonverdrängungspfahl 660/580 | Bohrpfahlbeton | Hartbeton einschichtig | Stahlprofil blank | Stahlblech blank,0.521453 | 0.504935 | 0.504782 | 0.499974 | 0.486645 | 0.474020 | 0.473542 | 0.473410 | 0.469756 | 0.468760
BAAI/bge-m3,baseline,-,262,IfcReinforcingBar Stahl B500B,Armierungsstahl,Armierungsstahl,1,Armierungsstahl,0.521453,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Armierungsstahl | Baugrubensicherung Schlitzwand 400 | Stahlblech verzinkt | Betonfertigteil hochfest | Baugrubensicherung Schlitzwand 800 | Tiefgründung Ortbetonverdrängungspfahl 660/580 | Bohrpfahlbeton | Hartbeton einschichtig | Stahlprofil blank | Stahlblech blank,0.521453 | 0.504935 | 0.504782 | 0.499974 | 0.486645 | 0.474020 | 0.473542 | 0.473410 | 0.469756 | 0.468760
BAAI/bge-m3,baseline,-,263,IfcReinforcingBar Stahl B500B,Armierungsstahl,Armierungsstahl,1,Armierungsstahl,0.521453,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Armierungsstahl | Baugrubensicherung Schlitzwand 400 | Stahlblech verzinkt | Betonfertigteil hochfest | Baugrubensicherung Schlitzwand 800 | Tiefgründung Ortbetonverdrängungspfahl 660/580 | Bohrpfahlbeton | Hartbeton einschichtig | Stahlprofil blank | Stahlblech blank,0.521453 | 0.504935 | 0.504782 | 0.499974 | 0.486645 | 0.474020 | 0.473542 | 0.473410 | 0.469756 | 0.468760
BAAI/bge-m3,baseline,-,264,IfcReinforcingBar Stahl B500B,Armierungsstahl,Armierungsstahl,1,Armierungsstahl,0.521453,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Armierungsstahl | Baugrubensicherung Schlitzwand 400 | Stahlblech verzinkt | Betonfertigteil hochfest | Baugrubensicherung Schlitzwand 800 | Tiefgründung Ortbetonverdrängungspfahl 660/580 | Bohrpfahlbeton | Hartbeton einschichtig | Stahlprofil blank | Stahlblech blank,0.521453 | 0.504935 | 0.504782 | 0.499974 | 0.486645 | 0.474020 | 0.473542 | 0.473410 | 0.469756 | 0.468760
BAAI/bge-m3,baseline,-,265,IfcReinforcingBar Stahl B500B,Armierungsstahl,Armierungsstahl,1,Armierungsstahl,0.521453,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Armierungsstahl | Baugrubensicherung Schlitzwand 400 | Stahlblech verzinkt | Betonfertigteil hochfest | Baugrubensicherung Schlitzwand 800 | Tiefgründung Ortbetonverdrängungspfahl 660/580 | Bohrpfahlbeton | Hartbeton einschichtig | Stahlprofil blank | Stahlblech blank,0.521453 | 0.504935 | 0.504782 | 0.499974 | 0.486645 | 0.474020 | 0.473542 | 0.473410 | 0.469756 | 0.468760
BAAI/bge-m3,baseline,-,266,IfcReinforcingBar Stahl B500B,Armierungsstahl,Armierungsstahl,1,Armierungsstahl,0.521453,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Armierungsstahl | Baugrubensicherung Schlitzwand 400 | Stahlblech verzinkt | Betonfertigteil hochfest | Baugrubensicherung Schlitzwand 800 | Tiefgründung Ortbetonverdrängungspfahl 660/580 | Bohrpfahlbeton | Hartbeton einschichtig | Stahlprofil blank | Stahlblech blank,0.521453 | 0.504935 | 0.504782 | 0.499974 | 0.486645 | 0.474020 | 0.473542 | 0.473410 | 0.469756 | 0.468760
BAAI/bge-m3,baseline,-,267,IfcFooting Beton NPK G C30/37,Tiefbaubeton,Tiefbaubeton,1,Tiefbaubeton,0.489484,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Tiefbaubeton | Glasfaserbeton | Betonfertigteil hochfest | Magerbeton | Betonfertigteil normalfest | Tiefgründung Vorgefertigter Betonpfahl | Bohrpfahlbeton | Hartbeton einschichtig | Konstruktionsvollholz | Hartbeton zweischichtig,0.489484 | 0.487971 | 0.481569 | 0.481497 | 0.480492 | 0.478120 | 0.468625 | 0.466918 | 0.465353 | 0.463207
BAAI/bge-m3,baseline,-,268,IfcSlab Beton NPK D C20/25,Tiefbaubeton,Tiefbaubeton,1,Tiefbaubeton,0.511525,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Tiefbaubeton | Betonfertigteil normalfest | Hartbeton einschichtig | Hartbeton zweischichtig | Betonfertigteil hochfest | Magerbeton | Bohrpfahlbeton | Tiefgründung Vorgefertigter Betonpfahl | Dichtungsbahn bituminös | Tiefgründung Ortbetonverdrängungspfahl 660/580,0.511525 | 0.505503 | 0.500344 | 0.497104 | 0.490674 | 0.475010 | 0.472670 | 0.463682 | 0.454167 | 0.451217
BAAI/bge-m3,baseline,-,269,IfcWall Beton NPK G C30/37,Tiefbaubeton,Tiefbaubeton,1,Tiefbaubeton,0.486621,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Tiefbaubeton | Glasfaserbeton | Hartbeton einschichtig | Magerbeton | Hartbeton zweischichtig | Betonfertigteil hochfest | Baugrubensicherung Nagelwand | Dichtungsbahn bituminös | Dichtungsbahn Polyolefin FPO | Konstruktionsvollholz,0.486621 | 0.479118 | 0.474726 | 0.472380 | 0.470203 | 0.468092 | 0.464507 | 0.464179 | 0.458836 | 0.458400
BAAI/bge-m3,baseline,-,270,IfcWall Beton C30/37,Tiefbaubeton,Tiefbaubeton,1,Tiefbaubeton,0.509595,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Tiefbaubeton | Betonfertigteil hochfest | Hartbeton zweischichtig | Dichtungsbahn bituminös | Hartbeton einschichtig | Baugrubensicherung Nagelwand | Baugrubensicherung Spundwand auskragend | Betonfertigteil normalfest | Glasfaserbeton | Tiefgründung Vorgefertigter Betonpfahl,0.509595 | 0.500216 | 0.486416 | 0.483864 | 0.482076 | 0.474905 | 0.473705 | 0.473063 | 0.471752 | 0.471642
BAAI/bge-m3,baseline,-,271,IfcPile Beton C20/25,Tiefgründung Ortbetonbohrpfahl 900 | Tiefgründung Ortbetonbohrpfahl 700,Tiefgründung Ortbetonbohrpfahl 900 | Tiefgründung Ortbetonbohrpfahl 700,2,Betonfertigteil normalfest,0.518810,17,False,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,Betonfertigteil normalfest | Bohrpfahlbeton | Betonfertigteil hochfest | Tiefbaubeton | Betonziegel | Tiefgründung Vorgefertigter Betonpfahl | Hartbeton einschichtig | Messing-/Baubronzeblech | Hartbeton zweischichtig | Dichtungsbahn Polyolefin FPO,0.518810 | 0.516095 | 0.512375 | 0.506770 | 0.501746 | 0.485119 | 0.478626 | 0.477765 | 0.471771 | 0.462038
BAAI/bge-m3,baseline,-,272,IfcPile Beton NPK F C20/25,Tiefgründung Ortbetonbohrpfahl 900,Tiefgründung Ortbetonbohrpfahl 900,1,Betonfertigteil normalfest,0.517802,22,False,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,Betonfertigteil normalfest | Bohrpfahlbeton | Betonfertigteil hochfest | Dichtungsbahn Polyolefin FPO | Tiefbaubeton | Hartbeton einschichtig | Betonziegel | Tiefgründung Vorgefertigter Betonpfahl | Hartbeton zweischichtig | Tiefgründung Ortbetonverdrängungspfahl 660/580,0.517802 | 0.506575 | 0.497140 | 0.492634 | 0.486531 | 0.478852 | 0.473832 | 0.472783 | 0.461888 | 0.445316
BAAI/bge-m3,baseline,-,273,IfcPile Beton C20/25,Tiefgründung Ortbetonbohrpfahl 700,Tiefgründung Ortbetonbohrpfahl 700,1,Betonfertigteil normalfest,0.518810,17,False,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,Betonfertigteil normalfest | Bohrpfahlbeton | Betonfertigteil hochfest | Tiefbaubeton | Betonziegel | Tiefgründung Vorgefertigter Betonpfahl | Hartbeton einschichtig | Messing-/Baubronzeblech | Hartbeton zweischichtig | Dichtungsbahn Polyolefin FPO,0.518810 | 0.516095 | 0.512375 | 0.506770 | 0.501746 | 0.485119 | 0.478626 | 0.477765 | 0.471771 | 0.462038
BAAI/bge-m3,baseline,-,274,IfcPile Beton C20/25,Tiefgründung Ortbetonbohrpfahl 700,Tiefgründung Ortbetonbohrpfahl 700,1,Betonfertigteil normalfest,0.518810,17,False,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,Betonfertigteil normalfest | Bohrpfahlbeton | Betonfertigteil hochfest | Tiefbaubeton | Betonziegel | Tiefgründung Vorgefertigter Betonpfahl | Hartbeton einschichtig | Messing-/Baubronzeblech | Hartbeton zweischichtig | Dichtungsbahn Polyolefin FPO,0.518810 | 0.516095 | 0.512375 | 0.506770 | 0.501746 | 0.485119 | 0.478626 | 0.477765 | 0.471771 | 0.462038
BAAI/bge-m3,baseline,-,275,IfcFooting Magerbeton C15/20,Magerbeton,Magerbeton,1,Magerbeton,0.693426,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Magerbeton | Glasfaserbeton | Tiefbaubeton | Tiefgründung Ortbetonverdrängungspfahl 560/480 | Tiefgründung Ortbetonverdrängungspfahl 660/580 | Bohrpfahlbeton | Betonfertigteil hochfest | Betonfertigteil normalfest | Tiefgründung Vorgefertigter Betonpfahl | Hartbeton zweischichtig,0.693426 | 0.565052 | 0.553893 | 0.529594 | 0.523790 | 0.518256 | 0.495723 | 0.493843 | 0.492729 | 0.490073
BAAI/bge-m3,baseline,-,276,IfcCovering Flüssigkunststoff,2K-Fliessbelag Epoxidharz,2K-Fliessbelag Epoxidharz,1,2-Komponenten Klebstoff,0.535679,35,False,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,2-Komponenten Klebstoff | Dichtungsbahn Polyolefin FPO | Polyester UP glasfaserverstärkt | Spanplatte Phenol-Formaldehyd-gebunden Feuchtbereich | Polyvinylchlorid PVC | Plexiglas PMMA Acrylglas | Sperrholz Multiplex Phenol-Formaldehyd-gebunden Feuchtbereich | Hartbeton zweischichtig | Hartbeton einschichtig | Messing-/Baubronzeblech,0.535679 | 0.517016 | 0.506371 | 0.501560 | 0.485088 | 0.471462 | 0.471028 | 0.469091 | 0.466448 | 0.466328
BAAI/bge-m3,baseline,-,277,IfcWall None,Baugrubensicherung Rühlwand auskragend | Baugrubensicherung Rühlwand gespriesst | Baugrubensicherung Rühlwand verankert,Baugrubensicherung Rühlwand auskragend | Baugrubensicherung Rühlwand gespriesst | Baugrubensicherung Rühlwand verankert,3,Aluminiumprofil blank,0.439852,26,False,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,Aluminiumprofil blank | Baugrubensicherung Bohrpfahlwand unverankert | Stahlprofil blank | Stahlblech blank | Baugrubensicherung Nagelwand | Baugrubensicherung Spundwand auskragend | Aluminiumblech blank | Kalksteinplatte | Baugrubensicherung Bohrpfahlwand gespriesst | Blei,0.439852 | 0.436876 | 0.436247 | 0.426996 | 0.424135 | 0.421460 | 0.417652 | 0.417645 | 0.415797 | 0.413545
BAAI/bge-m3,baseline,-,278,IfcWall None,Baugrubensicherung Bohrpfahlwand gespriesst | Baugrubensicherung Bohrpfahlwand unverankert | Baugrubensicherung Bohrpfahlwand verankert,Baugrubensicherung Bohrpfahlwand gespriesst | Baugrubensicherung Bohrpfahlwand unverankert | Baugrubensicherung Bohrpfahlwand verankert,3,Aluminiumprofil blank,0.439852,2,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.500000,0.437349,0.240741,0.666667,Aluminiumprofil blank | Baugrubensicherung Bohrpfahlwand unverankert | Stahlprofil blank | Stahlblech blank | Baugrubensicherung Nagelwand | Baugrubensicherung Spundwand auskragend | Aluminiumblech blank | Kalksteinplatte | Baugrubensicherung Bohrpfahlwand gespriesst | Blei,0.439852 | 0.436876 | 0.436247 | 0.426996 | 0.424135 | 0.421460 | 0.417652 | 0.417645 | 0.415797 | 0.413545
